Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,country,introelapse,testelapse,surveyelapse,TIPI1,TIPI2,TIPI3,TIPI4,TIPI5,TIPI6,TIPI7,TIPI8,TIPI9,TIPI10,VCL1,VCL2,VCL3,VCL4,VCL5,VCL6,VCL7,VCL8,VCL9,VCL10,VCL11,VCL12,VCL13,VCL14,VCL15,VCL16,education,urban,gender,engnat,age,screenw,screenh,hand,religion,orientation,voted,married,familysize,major,race_arab,race_asian,race_black,race_white,race_hispanic,race_nativeam,race_nativeau,race_other,nerdy,ASD
2,4,4,2,1,1,4,4,2,3,5,4,1,3,3,5,3,5,5,3,1,1,2,2,2,2,NZ,3,88,109,5,5,5,6,5,5,5,7,3,5,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,3,1,1,15,1280,720,1,12,1,2,1,3,,0,1,0,0,0,0,0,0,2,2
5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,2,5,5,4,5,5,1,4,5,2,5,GB,3,82,99,1,6,6,6,5,7,2,3,5,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,3,1,1,1,22,1366,768,1,6,1,2,1,2,psychology,0,0,0,1,0,0,0,0,7,2
5,5,5,3,3,2,4,4,2,4,4,5,3,2,4,3,5,5,5,4,1,1,2,4,4,4,RU,27,276,200,2,5,5,6,7,7,7,7,5,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,3,2,2,17,360,640,1,1,3,2,1,2,Art,0,0,0,1,0,0,0,1,5,2
4,1,4,3,3,3,5,1,4,3,1,4,1,2,1,3,4,4,3,5,1,1,4,5,3,5,US,2,2613,169,3,5,6,6,7,7,2,2,2,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,2,2,2,1,18,1280,800,1,12,3,1,1,3,,0,0,0,1,0,0,0,0,5,2
5,2,1,5,5,4,4,1,2,5,5,4,4,4,1,1,3,5,5,2,1,1,3,5,4,5,US,4,155,2513542,6,2,3,4,7,1,7,5,4,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,2,1,1,16,1440,900,1,4,1,2,1,1,,0,0,0,0,1,0,0,0,6,2
5,5,5,4,3,5,5,5,5,3,1,4,5,5,5,3,5,3,3,3,5,3,5,5,4,5,BR,12,107,413,3,5,6,7,7,3,1,5,2,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,3,2,2,2,23,1366,768,1,1,2,1,1,1,chemistry,0,0,0,1,0,0,0,1,7,2
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,US,53,1101,6,7,4,5,5,6,4,5,5,4,2,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,2,1,2,1,17,1920,1080,1,12,1,2,1,4,,0,0,0,0,1,1,0,0,4,2
5,4,5,5,3,5,5,3,3,5,5,5,2,2,3,5,3,4,4,3,2,1,2,5,2,4,NZ,9,87,185,3,5,2,2,6,5,3,7,6,2,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,2,2,1,1,20,375,812,2,10,1,1,1,2,Software development/Marketing,0,1,0,0,0,0,0,0,6,2
5,5,5,5,5,5,5,5,5,3,1,5,5,5,5,3,5,5,1,5,5,5,5,5,4,5,US,11,99,173,6,1,5,7,3,7,7,5,2,3,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,3,1,2,2,20,375,667,1,4,1,1,1,3,Biology ,0,0,0,0,1,0,0,0,7,2
4,5,5,3,4,2,4,4,3,4,1,4,3,2,4,3,4,2,5,1,1,2,3,3,5,4,CA,12,183,196,1,6,4,7,4,2,4,3,3,3,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,2,2,1,1,55,360,692,1,2,1,2,2,3,,0,0,0,1,0,0,0,0,6,2
4,1,4,5,3,1,1,4,1,5,3,2,2,4,1,1,2,4,1,3,1,1,4,1,1,1,US,2,103,260,5,3,4,4,5,5,6,5,5,4,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3,2,2,1,20,1366,768,1,7,1,1,1,3,Music,0,1,0,0,0,0,0,0,3,2
2,2,3,2,2,3,4,3,2,2,2,3,3,3,3,3,4,3,2,4,2,3,3,3,2,3,US,2,75,128,4,4,4,4,6,5,5,1,4,2,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,3,3,2,2,18,1280,720,1,12,1,2,1,2,nursing,0,0,0,0,0,0,0,1,4,2
3,5,5,1,1,3,4,1,3,3,1,5,5,3,3,5,5,1,5,3,1,3,5,3,5,3,US,4,112,200,1,4,6,5,3,7,5,2,3,4,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,3,2,2,1,47,360,740,1,0,1,2,1,0,,0,0,0,0,1,0,0,0,7,2
4,5,5,4,3,4,4,2,2,4,1,4,5,4,4,5,5,5,1,4,1,2,1,3,1,4,US,3,100,101,2,5,5,1,5,5,5,1,1,5,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,3,3,2,1,50,412,846,2,6,1,1,2,2,Psychology,0,0,0,0,1,0,0,0,5,2
4,5,5,2,4,5,2,4,4,5,1,1,4,2,4,4,3,4,1,2,4,1,5,4,1,4,BR,191,63,116,2,5,1,6,3,7,5,7,2,2,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,2,3,2,2,17,360,640,1,4,2,1,1,1,Law,0,0,0,1,1,0,0,0,6,2
3,5,2,5,3,4,5,1,4,5,3,4,3,3,4,3,1,5,1,3,4,2,4,5,5,5,US,875,497,334,7,2,6,2,7,7,7,1,7,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,2,2,1,55,1280,720,2,6,1,1,3,3,BUSINESS ADMINISTRATION,0,0,1,1,0,1,0,1,7,2
4,5,5,4,4,3,5,5,4,4,2,5,4,4,2,3,5,3,4,4,3,1,3,4,3,5,AU,33,133,264,1,4,3,1,6,6,5,2,2,6,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,3,2,2,1,51,768,1024,1,2,3,2,2,2,Social Work,0,0,0,1,0,0,0,0,6,2
4,5,4,3,4,5,5,5,4,4,5,5,4,5,4,2,4,4,5,4,1,1,2,2,4,4,GB,798,74,117,1,2,6,3,6,7,5,6,6,5,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,3,3,1,1,31,1280,1024,1,1,1,1,1,2,Electrical Engineering,0,0,0,1,0,0,0,0,7,2
5,2,4,5,2,2,4,5,2,3,5,4,5,4,1,5,5,3,4,4,1,4,2,3,4,4,JP,1073,92,138,1,6,2,6,6,6,6,7,1,4,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,2,2,2,27,1536,864,1,10,1,2,1,7,Software Engineering,0,1,0,0,0,0,0,0,2,2
4,5,5,3,5,4,5,5,4,5,2,5,5,5,2,5,5,4,3,5,4,1,5,5,4,5,US,22,111,122,1,2,6,2,4,6,3,7,6,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,2,1,1,1,49,1280,720,3,1,1,1,3,2,,0,0,0,1,0,0,0,0,5,2
4,3,5,3,4,2,5,3,5,5,1,5,4,5,1,5,4,4,2,5,1,3,4,5,5,4,GB,6,80,116,1,1,7,6,6,7,5,1,5,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,2,1,1,60,1920,1080,1,2,1,2,2,4,Technology,0,0,0,1,0,0,0,0,7,2
4,4,4,4,5,4,5,3,5,5,3,5,5,4,2,4,5,5,4,3,4,1,4,5,4,5,DE,39,87,143,6,7,5,6,7,7,6,3,5,2,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,3,2,2,2,26,1920,1080,1,12,1,1,1,2,illustration,0,0,0,1,0,0,0,0,5,2
4,4,3,5,4,2,5,2,4,4,2,4,1,3,4,1,2,5,3,2,1,1,4,4,2,3,US,2,80,105,6,3,5,1,7,3,6,6,6,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,2,1,16,1366,768,1,12,2,2,1,2,,0,0,0,1,0,0,0,0,5,2
4,1,1,1,4,3,5,1,3,2,4,5,3,3,2,1,1,4,1,5,1,4,5,4,5,4,GB,170,99,142,6,1,6,6,5,2,7,1,3,3,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,3,3,2,1,19,1920,1080,1,2,1,2,1,4,psychology,0,0,0,1,0,0,0,0,7,2
5,5,4,5,4,1,5,4,4,4,4,4,5,4,1,4,4,3,4,2,2,1,4,3,4,4,PL,6,102,110,2,6,3,2,5,7,3,3,7,2,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,2,2,1,2,26,1440,900,3,2,1,1,1,2,IT,0,0,0,1,0,0,0,1,4,2
3,5,4,3,3,4,5,5,5,5,5,5,2,4,4,5,4,2,5,2,4,4,4,4,3,5,GB,3,117,154,2,3,5,5,6,7,7,5,5,2,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,2,2,2,1,18,768,1024,1,7,1,2,1,2,,0,0,0,1,0,0,0,0,6,2
3,5,5,3,5,5,5,3,5,4,4,5,4,5,1,3,4,5,4,5,5,4,5,4,4,5,US,10,82,172,2,2,5,6,7,6,6,6,2,2,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,3,3,2,1,48,1600,900,1,5,1,1,2,5,English,0,0,0,1,0,0,0,0,6,2
5,5,5,5,4,1,4,2,4,3,4,2,5,5,4,4,5,4,5,4,1,2,2,4,4,3,DE,2,95,152,1,6,5,6,2,7,7,5,6,3,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,3,1,1,2,24,1366,768,1,2,1,1,1,4,Computer Science,0,0,0,1,0,0,0,0,6,2
5,2,5,4,5,5,5,5,2,4,2,2,4,3,4,4,4,5,2,2,1,1,1,4,4,4,GB,95,444,253,2,5,2,5,5,6,6,7,3,2,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,3,2,2,1,21,1280,720,2,2,1,1,1,2,psychology,0,0,0,1,0,0,0,0,5,2
3,5,5,3,4,3,5,1,5,4,3,5,3,1,3,1,3,4,2,5,1,2,2,5,2,4,CO,123,102,157,4,5,1,5,7,4,4,7,4,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,4,3,1,2,33,360,740,1,4,1,2,3,2,Civil engineering,0,0,0,0,1,0,0,0,6,2
5,5,4,5,5,5,4,5,5,5,5,4,5,5,3,4,5,5,5,5,5,4,5,5,4,5,CA,2,98,125,1,5,5,3,5,5,5,4,6,3,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,4,2,1,1,30,438,854,1,9,1,2,2,4,Linguistics,0,0,0,1,0,0,0,0,7,2
5,5,5,5,5,5,4,5,5,1,1,4,5,5,1,1,5,5,5,2,5,5,5,5,1,5,US,4,73,144,3,1,7,5,6,7,5,1,6,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,3,1,2,1,20,1366,768,1,2,5,1,1,3,Marketing,0,0,0,1,0,0,0,0,7,2
5,2,5,5,4,5,5,5,5,3,3,4,5,3,3,5,4,5,1,5,1,2,5,5,2,5,US,2,427,150,1,7,6,6,3,7,1,5,1,6,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,2,1,15,1366,768,1,2,2,2,1,1,Criminal Profiling,0,0,0,1,0,0,0,0,6,2
3,1,3,1,4,3,5,1,1,3,1,4,1,5,4,1,2,5,1,4,1,1,1,5,4,3,US,37,88,318,6,5,7,3,4,3,7,1,7,6,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,4,1,2,1,29,360,740,1,1,1,1,2,2,Physical therapy,0,0,0,1,0,0,0,0,4,2
2,5,4,3,3,4,5,5,4,5,5,4,5,4,4,5,4,1,5,0,4,1,5,5,5,4,US,7,124,179,2,1,5,1,7,2,3,7,5,2,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,2,2,1,1,29,412,846,1,1,1,1,2,1,,0,0,0,1,0,0,0,0,6,2
5,5,5,5,3,5,5,5,5,5,5,5,5,2,1,3,5,4,5,5,1,2,5,4,4,5,NONE,1452,125,104,1,7,6,7,7,7,4,1,7,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,3,3,2,2,31,1366,768,1,2,1,2,1,4,Chemical Engineering,0,0,0,0,0,0,0,1,6,2
5,1,5,4,4,4,1,1,1,5,1,1,1,3,1,1,1,4,2,1,1,1,1,5,4,5,AU,277,131,146,4,7,5,5,5,4,3,5,3,2,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,4,3,2,2,33,1368,912,1,12,3,2,1,3,philosophy,0,1,0,0,0,0,0,0,6,2
3,4,4,4,5,4,5,4,4,4,4,4,5,4,2,4,3,4,3,4,1,2,4,4,3,5,RU,13,126,160,5,2,3,2,6,6,6,4,6,3,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,4,3,1,2,40,1280,800,2,2,1,2,2,2,mathematics,0,0,0,1,0,0,0,0,6,2
3,5,4,1,4,4,5,2,5,5,1,4,5,4,3,4,5,4,2,5,1,2,5,4,3,5,NG,10,169,204,1,5,6,2,7,5,4,2,6,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,2,2,1,1,19,360,640,1,6,4,2,1,3,Electrical engineering ,0,0,1,0,0,0,0,0,5,2
5,5,3,3,3,4,4,2,4,5,5,4,5,5,2,5,5,1,5,3,4,1,4,4,4,4,AT,330,91,127,5,6,2,5,7,5,6,7,5,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,1,2,2,18,1440,900,1,2,2,2,1,4,,0,0,0,1,0,0,0,0,4,2
2,3,2,2,3,1,4,4,1,4,3,1,1,3,1,4,2,2,5,3,1,1,1,4,1,4,GB,2,100,82,6,2,7,1,6,1,6,5,7,5,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,2,1,1,1,17,1280,1024,1,1,1,2,1,2,,0,0,0,1,0,0,0,0,1,2
4,2,5,0,4,4,1,5,4,2,3,1,3,3,4,1,3,4,2,1,4,4,5,4,1,2,DE,26,108,205,5,5,6,7,3,3,7,2,1,3,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,3,1,2,2,24,360,640,1,1,4,1,1,1,Media Technology,0,0,0,1,0,0,0,0,4,2
3,1,4,4,4,4,4,2,2,5,1,4,2,2,1,4,5,4,1,2,5,4,4,5,1,4,US,2,132,145,3,2,5,3,6,7,6,3,6,2,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,3,2,2,1,21,768,1024,1,1,1,2,1,3,English...,0,0,0,1,0,0,0,0,4,2
4,4,5,3,4,3,5,5,5,3,1,4,5,3,5,3,4,3,1,4,2,4,5,3,3,4,US,2,144,153,6,3,6,2,4,5,6,3,5,3,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1,2,1,15,1366,768,1,7,1,2,1,2,,0,0,0,1,1,0,0,0,5,2
2,4,4,2,2,4,4,4,2,4,2,4,4,2,4,4,4,4,5,4,5,1,1,5,1,2,CA,12,154,195,6,6,6,2,3,3,2,1,6,5,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,1,1,2,29,375,667,1,2,1,2,3,2,Creative Writing ,0,0,0,1,0,0,0,0,5,2
3,4,3,4,4,3,4,1,4,5,4,4,3,4,4,2,3,5,2,4,4,1,4,4,2,4,US,10,144,121,3,3,6,6,6,5,7,4,5,3,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,3,2,2,1,28,1680,1050,1,1,1,1,1,2,Industrial Design,0,1,0,0,0,0,0,0,5,2
3,5,5,3,5,4,5,3,4,5,5,5,3,5,2,1,4,5,3,4,5,4,5,5,4,4,US,11,97,215,4,3,3,3,2,6,6,6,6,5,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,3,2,2,1,29,1440,900,1,4,4,1,1,2,Physics/Chem Teaching double major with a his,0,0,0,1,0,0,0,0,5,2
2,5,3,2,3,4,4,4,5,4,1,4,4,3,1,1,2,5,3,4,1,3,5,3,2,4,US,5,68,108,3,1,4,1,6,2,6,3,7,4,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,3,2,1,1,28,1920,1080,1,1,1,1,2,4,Physics,0,0,0,1,0,0,0,0,5,2
4,5,5,4,4,3,4,4,4,5,3,3,5,5,4,4,5,3,4,3,4,1,5,4,5,4,US,51,112,163,3,3,7,3,5,5,3,1,5,2,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,4,3,1,1,33,2560,1440,1,2,1,1,2,2,"History, African Studies, Elementary Educatio",0,0,0,1,0,0,0,0,6,1
2,5,4,2,4,2,2,5,5,5,5,2,4,4,2,4,5,4,5,2,5,1,5,5,1,5,GB,2,126,109,1,6,5,7,6,3,3,5,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,2,3,1,1,22,1280,800,1,1,2,2,1,3,,0,0,0,1,0,0,0,0,5,2
3,5,5,3,5,4,5,4,4,2,4,5,2,5,5,4,4,5,4,3,3,2,3,3,4,5,US,15,85,186,7,2,7,3,6,3,7,1,6,4,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,4,1,2,1,29,375,812,1,2,0,1,2,4,Psychology,0,0,0,1,0,0,0,0,6,2
3,5,3,2,5,5,5,1,1,5,5,5,1,4,3,3,2,5,3,3,2,1,1,5,5,4,US,11,215,471,3,6,6,6,5,6,5,6,7,6,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,4,3,1,1,28,412,732,1,2,1,1,2,2,Industrial engineering,0,0,0,1,0,0,0,0,6,2
4,5,1,2,5,4,5,5,5,4,5,5,4,5,4,2,5,5,5,2,1,1,4,5,4,5,US,6,63,108,6,6,3,1,7,6,5,6,7,2,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,4,2,1,1,23,1440,900,1,4,2,1,1,3,Biochemistry,0,0,0,1,0,0,0,0,7,2
3,1,4,5,5,3,5,1,5,3,1,5,4,5,1,3,5,5,4,4,1,4,5,5,5,5,GB,12,105,158,4,4,2,5,5,5,2,6,2,2,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,4,2,2,1,65,1920,1200,1,2,3,1,1,1,electronic engineering,0,0,0,1,0,0,0,0,6,1
2,3,4,4,5,4,4,1,4,4,3,1,4,5,1,2,5,5,4,3,1,1,5,5,1,5,US,483,79,110,5,6,7,6,3,5,2,2,5,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,3,3,2,2,22,1440,900,2,2,1,2,1,2,Philosophy,0,1,0,0,0,0,0,0,5,2
4,1,4,4,5,3,3,4,4,5,1,1,3,4,1,4,5,5,1,1,1,1,4,3,4,5,US,5,98,124,5,5,2,6,3,5,5,2,1,2,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,2,3,2,1,38,1366,768,1,1,1,1,3,2,,0,0,0,1,1,0,0,0,5,2
5,4,5,5,5,5,5,3,5,5,5,4,5,3,1,5,5,3,5,5,4,5,4,5,4,5,CA,1197,160,111,1,6,4,7,7,7,3,6,2,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,3,3,2,2,19,1536,864,3,2,1,2,1,1,fine art,0,1,0,0,0,0,0,0,7,2
3,2,4,3,2,4,5,3,5,3,4,5,3,2,3,5,2,5,5,4,2,2,4,3,1,3,US,367,363,117,6,6,5,7,7,3,6,5,3,2,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,2,2,1,14,375,812,3,7,5,2,1,2,,0,1,0,1,0,0,0,0,5,2
2,3,4,1,2,4,3,1,4,5,5,2,5,3,1,5,5,5,5,2,1,1,3,2,1,3,US,2,92,174,2,2,4,3,4,7,1,7,6,7,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,13,320,568,1,1,4,2,1,2,,0,0,0,1,0,0,0,0,2,2
1,5,2,1,4,3,4,1,2,4,4,4,5,3,4,2,1,2,5,3,1,1,1,1,3,2,US,1,97,196,6,2,6,1,7,2,6,6,7,2,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,2,3,1,1,19,1280,720,1,2,1,1,1,3,,0,0,0,1,0,0,0,0,5,2
5,4,5,4,2,4,4,5,4,4,4,2,5,5,4,5,5,4,5,5,1,1,4,4,4,3,US,5,81,125,1,6,2,6,5,7,5,6,5,5,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,3,3,1,1,24,360,740,1,2,1,1,1,3,Game Design,0,0,0,0,1,0,0,0,7,2
5,4,5,4,5,5,5,5,4,5,2,4,4,4,4,5,4,4,5,5,5,1,5,4,4,5,AU,8,205,218,3,1,6,5,5,5,5,4,3,4,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,2,2,1,13,1280,800,1,1,5,2,1,2,,0,0,0,1,0,0,0,0,6,2
5,5,5,5,5,2,5,2,4,3,5,5,5,5,5,3,3,5,5,4,1,1,2,5,1,5,AU,8,193,274,3,5,2,6,5,4,7,6,3,3,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,2,1,1,13,360,720,2,2,1,2,1,3,,0,0,0,1,0,0,0,0,7,2
3,4,5,4,5,4,5,3,3,5,1,5,3,2,2,4,5,3,1,4,1,4,5,5,1,5,AU,139,82,144,2,4,2,6,2,5,7,5,3,4,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,3,2,2,1,22,1440,900,1,2,2,1,1,4,Psychology and Biology,0,0,0,1,0,0,0,0,4,2
5,5,5,5,5,5,5,4,5,5,1,5,5,5,1,2,5,5,5,4,4,4,4,5,4,5,US,206,81,165,1,2,5,5,7,3,5,3,2,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,3,2,1,2,47,3840,2160,1,2,1,1,2,3,Electrical Engineering,0,0,0,1,0,0,0,0,6,2
5,5,5,5,5,5,5,5,5,5,2,5,5,5,3,5,5,5,4,5,5,5,5,5,5,5,KE,11,103,195,1,6,7,6,7,7,6,5,6,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,3,1,2,1,22,360,720,1,1,1,2,1,2,Forensic Science ,0,0,1,0,0,0,0,0,7,2
3,5,5,4,5,3,5,1,5,5,1,5,5,4,1,1,5,5,1,3,5,5,5,4,5,5,JP,3,200,262,2,1,4,6,4,6,7,7,7,4,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,3,2,1,2,22,1280,720,1,2,1,2,1,1,physics,0,1,0,0,0,0,0,0,7,2
5,5,5,5,5,4,5,5,4,5,5,4,5,5,4,5,5,5,5,5,3,3,5,5,4,5,US,327,380,2304,5,1,6,5,7,5,7,3,5,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,3,2,2,1,35,414,736,1,12,1,1,1,2,B. S. Mobile App Development  in progress wit,0,0,1,0,1,0,0,0,7,2
3,5,3,2,4,4,5,4,5,1,5,5,3,5,4,1,2,5,2,5,2,2,5,5,4,5,DE,20,94,238,6,6,6,2,7,2,5,1,3,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,3,1,2,2,23,1920,1080,1,2,2,1,1,4,Bioinformatics,0,0,0,1,0,0,0,0,6,2
4,4,4,4,5,3,4,2,4,5,4,2,5,3,1,4,3,5,5,4,4,1,4,5,3,5,SG,3,56,88,2,5,5,6,5,6,5,4,2,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,3,2,2,1,23,1536,864,3,1,4,2,1,1,psychology and economics,0,1,0,0,0,0,0,0,5,1
4,5,4,5,3,5,3,1,5,5,1,2,4,5,3,3,3,5,5,3,1,1,5,4,4,5,US,29,239,204,2,1,6,3,7,6,7,1,6,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,3,1,2,1,63,1920,1080,1,6,1,1,2,6,English,0,0,0,1,0,0,0,0,6,2
4,5,5,3,5,3,5,5,5,5,5,5,3,4,4,2,5,2,5,3,3,2,4,5,5,5,CA,51,160,3130,5,6,7,4,6,5,7,3,6,2,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,1,2,27,360,720,1,2,1,1,1,4,,0,0,0,1,0,1,0,0,6,2
2,4,4,2,0,2,4,2,2,3,1,4,3,2,1,2,2,2,1,2,4,2,0,3,2,2,US,26,155,327,2,2,7,4,6,5,5,2,4,2,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,4,1,1,1,63,375,667,1,2,1,1,2,2,Business,0,0,0,1,0,0,0,0,2,2
3,5,3,4,5,4,5,2,5,4,1,5,3,3,4,2,3,4,2,4,4,4,4,5,4,5,US,2,63,113,7,5,6,4,7,4,5,2,6,3,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,3,2,2,1,21,1280,720,1,2,1,1,1,2,Cognitive Behavioral Neuroscience,0,1,0,0,0,0,0,0,7,2
4,1,4,4,3,4,2,4,4,5,1,1,5,3,1,2,4,4,1,5,5,2,5,5,1,5,GB,2,116,229,1,1,6,2,4,7,6,4,4,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,3,1,2,1,53,360,740,1,7,1,2,3,2,English,0,0,0,1,0,0,0,0,6,2
2,2,3,2,2,1,3,3,2,5,2,1,1,1,3,3,3,4,5,2,1,2,1,3,3,2,AU,2,236,203,5,3,5,6,2,4,5,6,4,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,13,1920,1080,2,7,1,2,1,4,enginneering ,0,0,1,0,0,0,0,0,1,2
3,5,5,4,4,5,1,5,4,5,4,3,5,3,5,4,5,5,5,5,5,1,5,4,1,5,US,1072,64,86,1,6,7,6,6,5,5,2,3,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,2,2,1,17,1536,864,1,2,4,2,1,2,,0,0,1,1,0,0,0,0,6,2
3,5,4,1,4,3,4,3,4,4,1,4,3,4,1,4,3,5,3,3,5,3,4,4,5,5,US,76645,601,294,1,1,4,3,6,6,7,2,5,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,2,1,2,1,44,1366,768,2,6,1,1,1,3,,0,0,0,1,0,1,0,0,5,2
3,4,5,4,5,3,5,5,4,5,4,5,4,5,4,2,5,1,5,4,2,5,4,4,5,4,DE,209,796,516,6,6,3,1,7,1,6,6,6,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,3,3,1,2,28,1920,1080,1,2,1,1,1,2,computer science,0,0,0,1,0,0,0,0,6,2
5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,US,517,511,197,7,7,7,1,7,7,7,1,7,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,4,3,1,1,28,1366,768,1,3,4,2,1,3,Science,0,0,1,0,0,1,0,0,7,2
4,5,5,2,3,4,4,3,3,4,4,4,3,3,5,1,4,5,5,2,1,1,3,4,3,4,US,259,142,128,3,5,2,7,7,5,7,2,1,4,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,3,2,1,21,1536,864,1,1,2,1,1,2,,0,0,0,1,0,0,0,0,4,2
4,4,4,1,4,5,4,2,3,4,2,4,4,2,5,2,4,5,5,2,4,2,5,4,2,5,US,3,68,117,2,4,6,5,6,7,7,3,6,3,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,3,2,1,1,20,1920,1080,1,7,1,1,1,4,Psychology,0,0,0,1,0,0,0,0,7,2
